time,gps_x,gps_y,imu_acceleration_x,imu_acceleration_y,absolute_x,absolute_y
0.0,0.5225570882934834,0.519610978365034,0.08087989689830409,-0.028573121139701303,0.16745648723207857,-0.06855598680095817
0.02002002002002002,0.5225570882934834,0.519610978365034,-0.10533978362239571,-0.028848321710336064,0.21517622424983185,0.1421025084090743
0.04004004004004004,0.5225570882934834,0.519610978365034,0.03513417053226034,-0.11791679361631707,-0.040450361636526475,0.05371700623870185
0.06006006006006006,0.5225570882934834,0.519610978365034,0.07027706237202669,-0.0399498616021429,-0.03248703543133922,0.09137363734141463
0.08008008008008008,0.5225570882934834,0.519610978365034,0.04653352666598564,-0.19625285870974304,0.2655888656268801,0.2179725999231354
0.10010010010010009,0.7513629315104782,0.47183975537756556,0.13197512775395934,-0.044403938577807535,0.04687802954543886,0.14927333121239167
0.12012012012012012,0.7513629315104782,0.47183975537756556,0.013962243263987706,-0.15371129866962738,0.07813804142420316,0.11284718272271654
0.14014014014014015,0.7513629315104782,0.47183975537756556,-0.12690686513043753,-0.008788724577355078,0.05899335525437123,0.2985785068275452
0.16016016016016016,0.7513629315104782,0.47183975537756556,-0.13800828600664886,0.01009825069923767,0.04419098621593581,0.49816855879261124
0.18018018018018017,0.7513629315104782,0.47183975537756556,-0.06509224884396765,-0.23061366050184123,0.2107771801464415,0.41537941012356977
0.20020020020020018,0.3363541859008573,0.21327444245531807,-0.011435043040819342,-0.11909198971854806,0.06625650953056039,0.6109179387761745
0.22022022022022023,0.3363541859008573,0.21327444245531807,0.10747997199155464,-0.2430254215386688,0.1668914847972334,0.5714083180786943
0.24024024024024024,0.3363541859008573,0.21327444245531807,0.027768562310671818,-0.019808496187043834,0.4517903906013008,0.5961838337072078
0.2602602602602603,0.3363541859008573,0.21327444245531807,0.03877820338755194,-0.10571005782975539,0.1294844949564105,0.8347862589342104
0.2802802802802803,0.3363541859008573,0.21327444245531807,-0.019747372792786592,-0.1818938768053737,0.23276609105465695,0.638213444972854
0.3003003003003003,0.0376383970092769,0.6127943699057669,-0.062279899993883496,-0.16322545046885462,0.4336816746712973,0.7720749453054753
0.3203203203203203,0.0376383970092769,0.6127943699057669,0.0871762098493431,-0.18695331622963945,0.26980957213323875,0.771841595222128
0.34034034034034033,0.0376383970092769,0.6127943699057669,0.10931900403952105,-0.21931333259655175,0.4714303539684332,0.8495943666116578
0.36036036036036034,0.0376383970092769,0.6127943699057669,0.012519182601444842,-0.22267283537963256,0.46702107786150115,0.7439999322051672
0.38038038038038036,0.0376383970092769,0.6127943699057669,0.062066908177085045,-0.2734516660908455,0.23242254367896867,0.9885198565641047
0.40040040040040037,0.45428684815452786,0.9761663500698259,-0.01280844008901607,-0.23966097886478224,0.49518693040955103,1.1043503927490723
0.42042042042042044,0.45428684815452786,0.9761663500698259,-0.06462086479292646,-0.22778753018751707,0.5177739959579988,0.9474674100105676
0.44044044044044045,0.45428684815452786,0.9761663500698259,0.09604893565546264,-0.24653197787457856,0.5173377289245705,1.1568284274143912
0.46046046046046046,0.45428684815452786,0.9761663500698259,0.1190636621496445,-0.1822769856752096,0.6148517166990093,1.1501441635302094
0.4804804804804805,0.45428684815452786,0.9761663500698259,0.008458142378382678,-0.1775616724925393,0.49105118208706056,0.9398134910108401
0.5005005005005005,0.16289136403214194,1.7653663571417333,-0.06467597205379792,-0.4227042653806611,0.5233201019748489,1.3597473695420614
0.5205205205205206,0.16289136403214194,1.7653663571417333,0.03626918140445634,-0.3642515510086294,0.6392432429120993,1.3677961569265387
0.5405405405405406,0.16289136403214194,1.7653663571417333,-0.1736335094843641,-0.26390824972891436,0.5693138125752363,1.2665412208756757
0.5605605605605606,0.16289136403214194,1.7653663571417333,-0.1334256447411351,-0.5169579086169315,0.6061688679604897,1.4094518858610539
0.5805805805805806,0.16289136403214194,1.7653663571417333,-0.15148348404874593,-0.2619222565315046,0.7259850093978122,1.3160756045977222
0.6006006006006006,-0.15042679416706628,1.4542173839975772,-0.049119363047464455,-0.3915441198682054,0.5424194368733697,1.559016973072354
0.6206206206206206,-0.15042679416706628,1.4542173839975772,-0.014212967364634677,-0.4608145932387171,0.5958138773568067,1.5631410700087973
0.6406406406406406,-0.15042679416706628,1.4542173839975772,0.03959904244999082,-0.560516876354715,0.5422395103757842,1.4514223294633304
0.6606606606606606,-0.15042679416706628,1.4542173839975772,0.10349811822776367,-0.40108444866762333,0.6363055920845345,1.720621858844404
0.6806806806806807,-0.15042679416706628,1.4542173839975772,0.15833972975210633,-0.4027749679388211,0.6330980239647703,1.7540339904164397
0.7007007007007007,0.17944086121868819,1.5394615507823965,-0.1329423059724164,-0.5939627279543065,0.7407767725045261,1.6037992864963533
0.7207207207207207,0.17944086121868819,1.5394615507823965,-0.06141703110386662,-0.4513849769273241,0.6815682604778333,1.9116481814446442
0.7407407407407407,0.17944086121868819,1.5394615507823965,-0.14266589325485965,-0.6056146889522624,0.8067463677388893,1.7845815531580356
0.7607607607607607,0.17944086121868819,1.5394615507823965,-0.051429098414621725,-0.4484118757790917,0.8867644220788223,1.8513817909513535
0.7807807807807807,0.17944086121868819,1.5394615507823965,0.05385264500294932,-0.5872971081542503,0.8074626989670572,2.0127973756560547
0.8008008008008007,0.5919013965754648,2.7905884796150384,0.02038077335946456,-0.5046121028806122,0.8323195353968439,1.904565565523083
0.8208208208208209,0.5919013965754648,2.7905884796150384,-0.199122171574947,-0.4683038200379004,0.8244749824455331,2.0224197598946683
0.8408408408408409,0.5919013965754648,2.7905884796150384,0.05904122016267143,-0.7058601938372656,0.8136063812449318,1.6772881096810077
0.8608608608608609,0.5919013965754648,2.7905884796150384,-0.1271017961185374,-0.4499031382536893,1.0150111132392405,2.1127964678608295
0.8808808808808809,0.5919013965754648,2.7905884796150384,-0.2709323168097697,-0.6546862241142177,0.8179726135371471,2.0560590029583365
0.9009009009009009,1.3209335961530557,1.3747728609382808,0.10255695530968241,-0.6049875834008691,0.852038695347111,2.1721020175545394
0.9209209209209209,1.3209335961530557,1.3747728609382808,0.0745084342644018,-0.4611431297154351,0.8953615391434592,2.1954710805532733
0.9409409409409409,1.3209335961530557,1.3747728609382808,-0.016717929149278173,-0.4543422158292867,1.1048723877664792,2.263224588497924
0.960960960960961,1.3209335961530557,1.3747728609382808,0.015107676207332965,-0.6407776645973013,0.9291310665508185,2.4826182432580546
0.980980980980981,1.3209335961530557,1.3747728609382808,-0.012052601330903003,-0.6877514793596462,0.9266705601876415,2.3676462948529418
1.001001001001001,1.298138656380799,1.2950445216581419,0.14458465739413534,-0.694212804212597,0.8932497819870922,2.4742411831167903
1.021021021021021,1.298138656380799,1.2950445216581419,-0.052597996124057064,-0.620984881724362,1.2818183337535314,2.352764447946387
1.0410410410410411,1.298138656380799,1.2950445216581419,0.13917809702009604,-0.5620739789714037,1.1114177670833538,2.5805832230591106
1.0610610610610611,1.298138656380799,1.2950445216581419,-0.08984516434260434,-0.48111429870421923,1.1165741128180928,2.5577105237123954
1.0810810810810811,1.298138656380799,1.2950445216581419,-0.11741867980747456,-0.7198097455258694,1.133082992433669,2.6131904024491863
1.1011011011011012,1.0045509691835333,2.6282842434891744,-0.03943516593689132,-0.6640340535213869,1.0416771475798263,2.498044914003285
